Station;SampleSiteID;SampleDate;Station depth (m);Temperature (ºC);q_Temperature;Salinity (psu);q_Salinity;ChlA (μg/l);q_ChlA;Seccidepth (m)
A13;656;1996-09-03 08:00:00;132;2,475;1;4,361;1;;0;7,3
B3;657;1996-09-04 09:30:00;26;15,182;1;3,940;1;;0;4,0
B3;657;1996-09-04 09:30:00;26;15,188;1;3,939;1;;0;4,0
B3;657;1996-09-04 09:30:00;26;15,182;1;3,940;1;;0;4,0
B3;657;1996-09-04 09:30:00;26;15,159;1;3,947;1;;0;4,0
B3;657;1996-09-04 09:30:00;26;15,188;1;3,939;1;;0;4,0
B3;657;1996-09-04 09:30:00;26;15,135;1;3,953;1;;0;4,0
B3;657;1996-09-04 09:30:00;26;10,228;1;4,513;1;;0;4,0
B3;657;1996-09-04 09:30:00;26;15,004;1;3,979;1;;0;4,0
B3;657;1996-09-04 09:30:00;26;7,985;1;4,899;1;;0;4,0
B3;657;1996-09-04 09:30:00;26;7,592;1;4,979;1;;0;4,0
C1;658;1996-09-05 07:00:00;225;15,071;1;5,127;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;15,110;1;5,222;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;15,071;1;5,127;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;15,115;1;5,222;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;15,111;1;5,211;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;15,120;1;5,222;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;15,109;1;5,222;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;15,111;1;5,221;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;3,674;1;5,904;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;5,125;1;5,718;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;2,943;1;5,958;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;2,464;1;6,279;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;2,569;1;6,019;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;2,357;1;6,430;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;2,427;1;6,136;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;2,453;1;6,522;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;2,598;1;6,587;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;2,490;1;6,545;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;2,676;1;6,618;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;2,685;1;6,624;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;2,685;1;6,621;1;;0;5,8
C1;658;1996-09-05 07:00:00;225;2,685;1;6,624;1;;0;5,8
A3;659;1996-09-17 07:00:00;110;12,133;1;3,519;1;;0;5,9
A3;659;1996-09-17 07:00:00;110;3,523;1;4,331;1;;0;5,9
A3;659;1996-09-17 07:00:00;110;3,175;1;4,276;1;;0;5,9
A3;659;1996-09-17 07:00:00;110;12,128;1;3,519;1;;0;5,9
A3;659;1996-09-17 07:00:00;110;12,002;1;3,522;1;;0;5,9
A3;659;1996-09-17 07:00:00;110;11,898;1;3,526;1;;0;5,9
A3;659;1996-09-17 07:00:00;110;4,194;1;3,412;1;;0;5,9
A3;659;1996-09-17 07:00:00;110;3,357;1;3,561;1;;0;5,9
A3;659;1996-09-17 07:00:00;110;2,815;1;3,794;1;;0;5,9
A3;659;1996-09-17 07:00:00;110;3,227;1;4,269;1;;0;5,9
A3;659;1996-09-17 07:00:00;110;1,795;1;4,024;1;;0;5,9
A3;659;1996-09-17 07:00:00;110;3,608;1;4,230;1;;0;5,9
A13;660;1996-09-17 10:30:00;126;3,369;1;4,241;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;3,188;1;4,286;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;3,193;1;4,319;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;2,114;1;3,842;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;2,923;1;3,605;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;10,752;1;3,332;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;1,407;1;4,073;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;3,551;1;4,408;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;3,306;1;3,446;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;3,489;1;4,412;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;11,944;1;3,420;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;11,979;1;3,420;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;11,899;1;3,413;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;11,953;1;3,419;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;3,377;1;4,377;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;11,950;1;3,419;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;11,993;1;3,421;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;11,993;1;3,421;1;;0;7,1
A13;660;1996-09-17 10:30:00;126;11,988;1;3,420;1;;0;7,1
A5;661;1996-09-17 18:15:00;101;;0;;0;;0;6,3
A5;661;1996-09-17 18:15:00;101;;0;;0;;0;6,3
A5;661;1996-09-17 18:15:00;101;;0;;0;;0;6,3
A5;661;1996-09-17 18:15:00;101;;0;;0;;0;6,3
A5;661;1996-09-17 18:15:00;101;;0;;0;;0;6,3
A5;661;1996-09-17 18:15:00;101;;0;;0;;0;6,3
A5;661;1996-09-17 18:15:00;101;;0;;0;;0;6,3
A5;661;1996-09-17 18:15:00;101;;0;;0;;0;6,3
A5;661;1996-09-17 18:15:00;101;;0;;0;;0;6,3
A5;661;1996-09-17 18:15:00;101;;0;;0;;0;6,3
A5;661;1996-09-17 18:15:00;101;;0;;0;;0;6,3
A5;661;1996-09-17 18:15:00;101;;0;;0;;0;6,3
A5;661;1996-09-17 18:15:00;101;;0;;0;;0;6,3
A5;661;1996-09-17 18:15:00;101;;0;;0;;0;6,3
C1;662;1996-09-18 12:10:00;219;11,828;11;5,583;11;;0;6,1
C1;662;1996-09-18 12:10:00;219;2,986;1;6,381;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;11,828;1;5,583;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;2,756;1;6,493;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;11,826;1;5,582;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;2,702;1;6,514;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;11,822;1;5,582;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;2,654;1;6,608;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;2,559;1;5,897;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;11,828;11;5,583;11;;0;6,1
C1;662;1996-09-18 12:10:00;219;2,535;1;5,987;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;11,810;1;5,584;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;2,675;1;6,156;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;11,735;1;5,602;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;2,988;1;6,270;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;11,134;1;5,656;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;2,613;1;6,637;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;10,256;1;5,617;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;2,609;1;6,640;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;3,630;1;5,734;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;2,610;1;6,641;1;;0;6,1
C1;662;1996-09-18 12:10:00;219;2,614;1;6,639;1;;0;6,1
B3;663;1996-09-19 08:00:00;25;10,387;1;4,541;1;;0;4,8
B3;663;1996-09-19 08:00:00;25;10,350;1;4,582;1;;0;4,8
B3;663;1996-09-19 08:00:00;25;10,387;1;4,541;1;;0;4,8
B3;663;1996-09-19 08:00:00;25;10,350;1;4,584;1;;0;4,8
B3;663;1996-09-19 08:00:00;25;10,342;1;4,587;1;;0;4,8
B3;663;1996-09-19 08:00:00;25;10,077;1;4,703;1;;0;4,8
B3;663;1996-09-19 08:00:00;25;6,756;1;5,453;1;;0;4,8
B3;663;1996-09-19 08:00:00;25;8,884;1;5,045;1;;0;4,8
B3;663;1996-09-19 08:00:00;25;4,867;1;5,862;1;;0;4,8
B3;663;1996-09-19 08:00:00;25;4,531;1;5,965;1;;0;4,8
A13;664;1996-10-01 08:00:00;122;9,302;1;3,286;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;9,302;1;3,286;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;9,299;1;3,286;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;9,305;1;3,288;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;9,298;1;3,286;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;9,306;1;3,288;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;9,304;1;3,287;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;9,351;1;3,297;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;4,718;1;3,340;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;9,435;1;3,320;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;2,760;1;3,529;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;2,615;1;4,158;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;2,459;1;3,714;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;3,333;1;4,200;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;2,170;1;3,932;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;3,657;1;4,246;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;3,649;1;4,320;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;3,715;1;4,309;1;;0;7,0
A13;664;1996-10-01 08:00:00;122;3,649;1;4,320;1;;0;7,0
C1;665;1996-10-02 08:00:00;221;9,636;1;5,346;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;9,636;1;5,346;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;9,635;1;5,346;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;9,640;1;5,365;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;9,637;1;5,346;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;9,557;1;5,462;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;9,634;1;5,345;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;9,031;1;5,549;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;9,632;1;5,350;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;4,982;1;5,620;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;3,041;1;5,923;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;2,513;1;6,372;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;2,661;1;6,035;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;2,614;1;6,390;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;2,580;1;6,169;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;2,653;1;6,559;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;2,670;1;6,254;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;2,590;1;6,612;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;2,599;1;6,623;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;2,601;1;6,628;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;2,604;1;6,632;1;;0;7,5
C1;665;1996-10-02 08:00:00;221;2,608;1;6,633;1;;0;7,5
B3;666;1996-10-03 08:00:00;26;8,948;1;4,976;1;;0;3,0
B3;666;1996-10-03 08:00:00;26;8,958;1;4,978;1;;0;3,0
B3;666;1996-10-03 08:00:00;26;8,948;1;4,976;1;;0;3,0
B3;666;1996-10-03 08:00:00;26;8,967;1;4,980;1;;0;3,0
B3;666;1996-10-03 08:00:00;26;8,944;1;4,977;1;;0;3,0
B3;666;1996-10-03 08:00:00;26;8,986;1;4,994;1;;0;3,0
B3;666;1996-10-03 08:00:00;26;8,950;1;4,978;1;;0;3,0
B3;666;1996-10-03 08:00:00;26;9,120;1;5,029;1;;0;3,0
B3;666;1996-10-03 08:00:00;26;9,140;1;5,085;1;;0;3,0
B3;666;1996-10-03 08:00:00;26;9,111;1;5,093;1;;0;3,0
A3;667;1996-10-15 07:00:00;110;6,394;1;3,396;1;;0;6,4
A3;667;1996-10-15 07:00:00;110;6,391;11;3,396;11;;0;6,4
A3;667;1996-10-15 07:00:00;110;3,952;1;3,703;1;;0;6,4
A3;667;1996-10-15 07:00:00;110;6,390;1;3,396;1;;0;6,4
A3;667;1996-10-15 07:00:00;110;2,263;1;4,120;1;;0;6,4
A3;667;1996-10-15 07:00:00;110;6,397;1;3,396;1;;0;6,4
A3;667;1996-10-15 07:00:00;110;3,281;1;4,375;1;;0;6,4
A3;667;1996-10-15 07:00:00;110;6,413;1;3,398;1;;0;6,4
A3;667;1996-10-15 07:00:00;110;2,607;1;4,268;1;;0;6,4
A3;667;1996-10-15 07:00:00;110;3,259;1;4,345;1;;0;6,4
A3;667;1996-10-15 07:00:00;110;3,283;1;4,371;1;;0;6,4
A3;667;1996-10-15 07:00:00;110;2,392;1;3,867;1;;0;6,4
A13;668;1996-10-15 10:30:00;129;3,495;1;3,957;1;;0;6,3
A13;668;1996-10-15 10:30:00;129;2,669;1;3,569;1;;0;6,3
A13;668;1996-10-15 10:30:00;129;3,241;1;3,922;1;;0;6,3
A13;668;1996-10-15 10:30:00;129;2,972;1;3,843;1;;0;6,3
A13;668;1996-10-15 10:30:00;129;2,553;1;3,740;1;;0;6,3
A13;668;1996-10-15 10:30:00;129;3,423;1;4,001;1;;0;6,3
A13;668;1996-10-15 10:30:00;129;6,197;1;3,120;1;;0;6,3
A13;668;1996-10-15 10:30:00;129;3,651;1;4,010;1;;0;6,3
A13;668;1996-10-15 10:30:00;129;6,274;1;3,123;1;;0;6,3
A13;668;1996-10-15 10:30:00;129;3,665;1;4,010;1;;0;6,3
A13;668;1996-10-15 10:30:00;129;6,190;11;3,124;11;;0;6,3
A13;668;1996-10-15 10:30:00;129;5,435;1;3,287;1;;0;6,3
A13;668;1996-10-15 10:30:00;129;6,190;11;3,124;11;;0;6,3
A13;668;1996-10-15 10:30:00;129;6,213;1;3,115;1;;0;6,3
A13;668;1996-10-15 10:30:00;129;6,190;11;3,124;11;;0;6,3
A13;668;1996-10-15 10:30:00;129;6,190;11;3,124;11;;0;6,3
A13;668;1996-10-15 10:30:00;129;6,204;1;3,120;1;;0;6,3
A13;668;1996-10-15 10:30:00;129;6,201;1;3,122;1;;0;6,3
A13;668;1996-10-15 10:30:00;129;6,204;1;3,116;1;;0;6,3
A5;669;1996-10-15 18:00:00;96;7,232;11;2,981;11;;0;
A5;669;1996-10-15 18:00:00;96;7,173;1;2,975;1;;0;
A5;669;1996-10-15 18:00:00;96;7,082;1;2,965;1;;0;
A5;669;1996-10-15 18:00:00;96;7,047;1;2,970;1;;0;
A5;669;1996-10-15 18:00:00;96;7,036;1;2,970;1;;0;
A5;669;1996-10-15 18:00:00;96;2,592;1;3,395;1;;0;
A5;669;1996-10-15 18:00:00;96;6,497;1;3,015;1;;0;
A5;669;1996-10-15 18:00:00;96;1,786;1;3,600;1;;0;
A5;669;1996-10-15 18:00:00;96;1,897;1;3,550;1;;0;
A5;669;1996-10-15 18:00:00;96;1,699;1;3,614;1;;0;
A5;669;1996-10-15 18:00:00;96;1,675;1;3,622;1;;0;
A5;669;1996-10-15 18:00:00;96;7,070;1;2,962;1;;0;
A5;669;1996-10-15 18:00:00;96;7,125;1;2,969;1;;0;
A5;669;1996-10-15 18:00:00;96;1,675;1;3,622;1;;0;
B3;670;1996-10-16 08:00:00;25;7,690;11;4,703;11;;0;3,1
B3;670;1996-10-16 08:00:00;25;7,698;1;4,700;1;;0;3,1
B3;670;1996-10-16 08:00:00;25;7,690;11;4,703;11;;0;3,1
B3;670;1996-10-16 08:00:00;25;7,703;1;4,703;1;;0;3,1
B3;670;1996-10-16 08:00:00;25;7,690;11;4,703;11;;0;3,1
B3;670;1996-10-16 08:00:00;25;7,716;1;4,706;1;;0;3,1
B3;670;1996-10-16 08:00:00;25;7,690;11;4,703;11;;0;3,1
B3;670;1996-10-16 08:00:00;25;7,778;1;4,767;1;;0;3,1
B3;670;1996-10-16 08:00:00;25;7,783;1;4,773;1;;0;3,1
B3;670;1996-10-16 08:00:00;25;7,774;1;4,773;1;;0;3,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
A13;671;1996-10-29 08:45:00;128;;0;;0;;0;6,1
B3;672;1996-10-30 08:30:00;26;7,092;1;4,590;1;;0;3,8
B3;672;1996-10-30 08:30:00;26;7,090;1;4,589;1;;0;3,8
B3;672;1996-10-30 08:30:00;26;7,092;1;4,590;1;;0;3,8
B3;672;1996-10-30 08:30:00;26;7,081;1;4,578;1;;0;3,8
B3;672;1996-10-30 08:30:00;26;7,103;1;4,558;1;;0;3,8
B3;672;1996-10-30 08:30:00;26;7,082;1;4,566;1;;0;3,8
B3;672;1996-10-30 08:30:00;26;7,171;1;4,598;1;;0;3,8
B3;672;1996-10-30 08:30:00;26;7,094;1;4,561;1;;0;3,8
B3;672;1996-10-30 08:30:00;26;7,216;1;4,634;1;;0;3,8
B3;672;1996-10-30 08:30:00;26;7,315;1;4,820;1;;0;3,8
A3;673;1996-11-12 05:00:00;108;4,739;1;3,206;1;;0;
A3;673;1996-11-12 05:00:00;108;4,684;1;3,201;1;;0;
A3;673;1996-11-12 05:00:00;108;2,280;1;3,768;1;;0;
A3;673;1996-11-12 05:00:00;108;3,910;1;3,420;1;;0;
A3;673;1996-11-12 05:00:00;108;2,768;1;3,959;1;;0;
A3;673;1996-11-12 05:00:00;108;3,284;1;3,630;1;;0;
A3;673;1996-11-12 05:00:00;108;4,612;1;3,198;1;;0;
A3;673;1996-11-12 05:00:00;108;2,450;1;3,836;1;;0;
A3;673;1996-11-12 05:00:00;108;4,620;1;3,196;1;;0;
A3;673;1996-11-12 05:00:00;108;2,631;1;3,867;1;;0;
A3;673;1996-11-12 05:00:00;108;2,899;1;4,009;1;;0;
A3;673;1996-11-12 05:00:00;108;4,618;1;3,196;1;;0;
A3;673;1996-11-12 05:00:00;108;4,654;1;3,199;1;;0;
A3;673;1996-11-12 05:00:00;108;4,614;1;3,193;1;;0;
A13;674;1996-11-12 09:45:00;126;5,121;1;3,009;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;5,177;1;3,039;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;5,121;1;3,009;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;5,151;1;3,034;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;5,192;1;3,046;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;3,211;1;4,008;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;5,193;1;3,058;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;2,967;1;3,991;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;5,251;1;3,083;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;5,194;1;3,256;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;2,921;1;3,961;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;3,088;1;3,906;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;2,709;1;3,778;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;5,194;1;3,066;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;5,246;1;3,110;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;5,221;1;3,071;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;3,214;1;3,595;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;3,128;1;4,009;1;;0;6,5
A13;674;1996-11-12 09:45:00;126;3,121;1;4,011;1;;0;6,5
A1;675;1996-11-12 19:00:00;110;5,756;1;3,097;1;;0;
A1;675;1996-11-12 19:00:00;110;5,698;1;3,080;1;;0;
A1;675;1996-11-12 19:00:00;110;5,659;1;3,066;1;;0;
A1;675;1996-11-12 19:00:00;110;4,269;1;3,372;1;;0;
A1;675;1996-11-12 19:00:00;110;5,306;1;3,262;1;;0;
A1;675;1996-11-12 19:00:00;110;5,680;1;3,193;1;;0;
A1;675;1996-11-12 19:00:00;110;5,905;1;3,150;1;;0;
A1;675;1996-11-12 19:00:00;110;5,423;1;3,042;1;;0;
A1;675;1996-11-12 19:00:00;110;3,652;1;3,445;1;;0;
A1;675;1996-11-12 19:00:00;110;3,844;1;3,420;1;;0;
A1;675;1996-11-12 19:00:00;110;5,368;1;3,039;1;;0;
A1;675;1996-11-12 19:00:00;110;5,354;1;3,039;1;;0;
B3;676;1996-11-13 10:00:00;25;4,775;1;4,636;1;;0;3,8
B3;676;1996-11-13 10:00:00;25;4,775;1;4,636;1;;0;3,8
B3;676;1996-11-13 10:00:00;25;4,765;1;4,615;1;;0;3,8
B3;676;1996-11-13 10:00:00;25;4,773;1;4,622;1;;0;3,8
B3;676;1996-11-13 10:00:00;25;4,779;1;4,616;1;;0;3,8
B3;676;1996-11-13 10:00:00;25;4,912;1;4,638;1;;0;3,8
B3;676;1996-11-13 10:00:00;25;4,858;1;4,627;1;;0;3,8
B3;676;1996-11-13 10:00:00;25;5,363;1;4,734;1;;0;3,8
B3;676;1996-11-13 10:00:00;25;4,778;1;4,622;1;;0;3,8
B3;676;1996-11-13 10:00:00;25;5,891;1;4,912;1;;0;3,8
C1;677;1996-11-14 08:00:00;208;6,102;1;5,377;1;;0;
C1;677;1996-11-14 08:00:00;208;6,125;1;5,395;1;;0;
C1;677;1996-11-14 08:00:00;208;6,102;1;5,377;1;;0;
C1;677;1996-11-14 08:00:00;208;6,125;1;5,409;1;;0;
C1;677;1996-11-14 08:00:00;208;6,112;1;5,381;1;;0;
C1;677;1996-11-14 08:00:00;208;6,126;1;5,415;1;;0;
C1;677;1996-11-14 08:00:00;208;6,126;1;5,416;1;;0;
C1;677;1996-11-14 08:00:00;208;6,127;1;5,416;1;;0;
C1;677;1996-11-14 08:00:00;208;6,127;1;5,417;1;;0;
C1;677;1996-11-14 08:00:00;208;4,358;1;5,565;1;;0;
C1;677;1996-11-14 08:00:00;208;6,123;1;5,417;1;;0;
C1;677;1996-11-14 08:00:00;208;3,666;1;5,697;1;;0;
C1;677;1996-11-14 08:00:00;208;6,136;1;5,418;1;;0;
C1;677;1996-11-14 08:00:00;208;3,257;1;5,787;1;;0;
C1;677;1996-11-14 08:00:00;208;2,873;1;5,920;1;;0;
C1;677;1996-11-14 08:00:00;208;2,976;1;5,871;1;;0;
C1;677;1996-11-14 08:00:00;208;2,530;1;6,099;1;;0;
C1;677;1996-11-14 08:00:00;208;2,915;1;5,899;1;;0;
C1;677;1996-11-14 08:00:00;208;2,518;1;6,127;1;;0;
C1;677;1996-11-14 08:00:00;208;2,504;1;6,141;1;;0;
C1;677;1996-11-14 08:00:00;208;2,513;1;6,132;1;;0;
C1;677;1996-11-14 08:00:00;208;2,504;1;6,141;1;;0;
A3;678;1996-11-26 07:00:00;102;3,881;1;3,203;1;;0;
A3;678;1996-11-26 07:00:00;102;3,873;11;3,200;11;;0;
A3;678;1996-11-26 07:00:00;102;3,988;1;3,259;1;;0;
A3;678;1996-11-26 07:00:00;102;3,876;1;3,203;1;;0;
A3;678;1996-11-26 07:00:00;102;2,647;1;3,758;1;;0;
A3;678;1996-11-26 07:00:00;102;3,888;1;3,204;1;;0;
A3;678;1996-11-26 07:00:00;102;2,585;1;3,838;1;;0;
A3;678;1996-11-26 07:00:00;102;3,971;1;3,211;1;;0;
A3;678;1996-11-26 07:00:00;102;2,763;1;3,950;1;;0;
A3;678;1996-11-26 07:00:00;102;2,906;1;3,615;1;;0;
A3;678;1996-11-26 07:00:00;102;2,791;1;3,956;1;;0;
A3;678;1996-11-26 07:00:00;102;2,669;1;3,899;1;;0;
A13;679;1996-11-26 10:20:00;127;2,895;1;4,209;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;3,183;1;3,910;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;4,108;1;3,434;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;2,955;1;4,253;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;3,081;1;4,044;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;2,985;1;4,263;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;4,094;1;3,434;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;2,993;1;4,268;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;2,961;1;4,231;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;4,261;1;3,578;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;4,074;1;3,434;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;4,103;1;3,434;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;4,074;1;3,434;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;4,071;1;3,434;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;4,066;1;3,434;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;4,078;1;3,434;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;4,084;1;3,434;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;4,092;1;3,434;1;;0;7,6
A13;679;1996-11-26 10:20:00;127;2,933;1;4,168;1;;0;7,6
A5;680;1996-11-26 18:10:00;100;4,107;1;3,101;1;;0;
A5;680;1996-11-26 18:10:00;100;4,237;1;3,112;1;;0;
A5;680;1996-11-26 18:10:00;100;4,035;11;3,106;11;;0;
A5;680;1996-11-26 18:10:00;100;4,543;1;3,234;1;;0;
A5;680;1996-11-26 18:10:00;100;4,709;1;3,136;1;;0;
A5;680;1996-11-26 18:10:00;100;4,035;11;3,106;11;;0;
A5;680;1996-11-26 18:10:00;100;4,838;1;3,145;1;;0;
A5;680;1996-11-26 18:10:00;100;3,067;1;3,464;1;;0;
A5;680;1996-11-26 18:10:00;100;3,593;1;3,400;1;;0;
A5;680;1996-11-26 18:10:00;100;2,860;1;3,485;1;;0;
A5;680;1996-11-26 18:10:00;100;2,700;1;3,501;1;;0;
A5;680;1996-11-26 18:10:00;100;4,095;1;3,101;1;;0;
A5;680;1996-11-26 18:10:00;100;4,134;1;3,105;1;;0;
A5;680;1996-11-26 18:10:00;100;2,693;1;3,502;1;;0;
C1;681;1996-11-27 11:50:00;221;5,585;1;5,900;1;;0;8,1
