SWEREF99TM_N,SWEREF99TM_E,Län,Lokal,Fiske,redskapet,Fångstområde1,StationsNr1,DJUPSTRATUM,Störning1,Fiskedatum1,Ansträngning,Fångsttyp1,Artbestämning,Antal1,Vikt,Beräknad_vikt1,Antal_per_anstr1,Fisketid_enhet,Fisketid,Redskap_enhet,Antal_Redskap,Lat_grader,Long_grader,Information
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-05-13,2,Provfiskad ,Mört,149,"9,774","10,703","74,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-05-13,2,Provfiskad ,Sarv,37,"5,128","5,598","18,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-06-16,2,Provfiskad ,Abborre,236,"14,503","15,984","118,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-06-16,2,Provfiskad ,Björkna,135,"9,492","9,186","67,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-06-16,2,Provfiskad ,Gärs,8,"0,290","0,296","4,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-06-16,2,Provfiskad ,Mört,68,"3,177","3,331","34,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-06-16,2,Provfiskad ,Sarv,29,"12,754","14,079","14,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät oktober,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-10-24,2,Provfiskad ,Abborre,150,"8,785","10,002","75,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät oktober,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-10-24,2,Provfiskad ,Björkna,13,"0,972","0,971","6,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät oktober,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-10-24,2,Provfiskad ,Gädda,2,"2,414","2,456","1,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät oktober,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-10-24,2,Provfiskad ,Gärs,6,"0,139","0,145","3,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät oktober,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-10-24,2,Provfiskad ,Mört,92,"5,669","5,712","46,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät oktober,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-10-24,2,Provfiskad ,Sarv,20,"0,891","0,971","10,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät decembe,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-12-15,2,Bifångst fågel ,Vigg,1,,,"0,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät decembe,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-12-15,2,Provfiskad ,Abborre,81,"16,765","19,296","40,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät decembe,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-12-15,2,Provfiskad ,Björkna,1,"0,080","0,081","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät decembe,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-12-15,2,Provfiskad ,Braxen,2,"0,093","0,082","1,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät decembe,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-12-15,2,Provfiskad ,Gädda,7,"1,641","1,946","3,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät decembe,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-12-15,2,Provfiskad ,Gärs,4,"0,080","0,083","2,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät decembe,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-12-15,2,Provfiskad ,Mört,74,"6,792","6,597","37,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät decembe,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-12-15,2,Provfiskad ,Sarv,53,"6,969","7,866","26,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät decembe,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-12-15,2,Provfiskad ,Sutare,1,"0,114","0,137","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät decembe,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2022-12-15,2,Skadad fångst ospecificerat ,Mört,1,,,"0,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-03-17,2,Provfiskad ,Abborre,70,"9,775","11,637","35,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-03-17,2,Provfiskad ,Björkna,7,"0,730","0,724","3,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-03-17,2,Provfiskad ,Gärs,29,"0,662","0,669","14,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-03-17,2,Provfiskad ,Mört,69,"5,273","5,686","34,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-03-17,2,Provfiskad ,Sarv,10,"0,657","0,746","5,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-04-18,2,Provfiskad ,Abborre,194,"11,678","14,748","97,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-04-18,2,Provfiskad ,Björkna,2,"0,396","0,400","1,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-04-18,2,Provfiskad ,Gärs,35,"0,856","0,853","17,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-04-18,2,Provfiskad ,Mört,179,"16,990","16,857","89,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-04-18,2,Provfiskad ,Sarv,6,"0,400","0,435","3,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-05-16,2,Provfiskad ,Abborre,368,"37,748","43,331","184,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-05-16,2,Provfiskad ,Björkna,38,"2,529","2,735","19,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-05-16,2,Provfiskad ,Gärs,16,"0,365","0,395","8,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-05-16,2,Provfiskad ,Mört,299,"18,697","19,764","149,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-05-16,2,Provfiskad ,Sarv,7,"0,808","0,935","3,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-06-14,2,Provfiskad ,Abborre,156,"12,300","14,198","78,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-06-14,2,Provfiskad ,Björkna,265,"12,903","13,549","132,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-06-14,2,Provfiskad ,Gärs,7,"0,194","0,188","3,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-06-14,2,Provfiskad ,Löja,1,"0,030","0,027","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-06-14,2,Provfiskad ,Mört,131,"8,229","8,724","65,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-06-14,2,Provfiskad ,Sarv,14,"4,386","4,690","7,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät oktober,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-10-24,2,Provfiskad ,Abborre,70,"5,730","6,329","35,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät oktober,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-10-24,2,Provfiskad ,Björkna,34,"1,590","1,559","17,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät oktober,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-10-24,2,Provfiskad ,Gädda,2,"0,503","0,505","1,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät oktober,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-10-24,2,Provfiskad ,Gärs,4,"0,088","0,088","2,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät oktober,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-10-24,2,Provfiskad ,Mört,50,"3,438","3,348","25,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät oktober,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-10-24,2,Provfiskad ,Sarv,8,"0,284","0,293","4,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät decembe,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-12-12,2,Provfiskad ,Abborre,17,"2,487","3,023","8,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät decembe,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-12-12,2,Provfiskad ,Gädda,1,"0,234","0,273","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät decembe,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-12-12,2,Provfiskad ,Gärs,1,"0,034","0,030","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät decembe,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-12-12,2,Provfiskad ,Mört,20,"1,297","1,322","10,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät decembe,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2023-12-12,2,Provfiskad ,Sarv,8,"0,748","0,837","4,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2024-03-13,2,Provfiskad ,Abborre,61,"5,360","6,766","30,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2024-03-13,2,Provfiskad ,Björkna,12,"0,961","0,910","6,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2024-03-13,2,Provfiskad ,Gärs,27,"0,639","0,580","13,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2024-03-13,2,Provfiskad ,Id,1,"0,136","0,148","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2024-03-13,2,Provfiskad ,Mört,227,"17,924","18,931","113,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2024-03-13,2,Provfiskad ,Sarv,16,"1,170","1,281","8,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2024-03-13,2,Provfiskad ,Stäm,1,"0,031","0,037","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2024-04-17,2,Provfiskad ,Abborre,147,"11,693","14,967","73,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2024-04-17,2,Provfiskad ,Björkna,10,"0,678","0,671","5,00",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2024-04-17,2,Provfiskad ,Gädda,1,"1,919","2,091","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2024-04-17,2,Provfiskad ,Gärs,11,"0,315","0,324","5,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2024-04-17,2,Provfiskad ,Löja,1,"0,032","0,027","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2024-04-17,2,Provfiskad ,Mört,779,"68,590","69,140","389,50",natt,1,översiktsnät,2,"60,42217","18,18763",
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät vår,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2024-04-17,2,Provfiskad ,Sarv,3,"0,158","0,196","1,50",natt,1,översiktsnät,2,"60,42217","18,18763",
