SWEREF99TM_N,SWEREF99TM_E,Län,Lokal,Fiske,redskapet,Fångstområde1,StationsNr1,DJUPSTRATUM,Störning1,Fiskedatum1,Ansträngning,Fångsttyp1,Artbestämning,Antal1,Vikt,Beräknad_vikt1,Antal_per_anstr1,Fisketid_enhet,Fisketid,Redskap_enhet,Antal_Redskap,Lat_grader,Long_grader,Information
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-05-03,2,Provfiskad ,Gärs,2,"0,028","0,032","1,00",natt,1,översiktsnät,2,"60,42217","18,18763",25 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-05-03,2,Provfiskad ,Mört,10,"1,612","1,714","5,00",natt,1,översiktsnät,2,"60,42217","18,18763",25 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-05-16,2,Provfiskad ,Abborre,19,"3,410","4,490","9,50",natt,1,översiktsnät,2,"60,42217","18,18763",28 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-05-30,2,Provfiskad ,Abborre,17,"1,720","1,966","8,50",natt,1,översiktsnät,2,"60,42217","18,18763",29 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-05-30,2,Provfiskad ,Björkna,1,"0,252","0,216","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",29 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-05-30,2,Provfiskad ,Gulål,1,"0,949","0,702","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",29 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-05-30,2,Provfiskad ,Mört,26,"4,730","4,465","13,00",natt,1,översiktsnät,2,"60,42217","18,18763",29 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-06-14,2,Provfiskad ,Abborre,29,"3,688","4,194","14,50",natt,1,översiktsnät,2,"60,42217","18,18763",19 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-06-14,2,Provfiskad ,Björkna,4,"0,484","0,446","2,00",natt,1,översiktsnät,2,"60,42217","18,18763",19 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-06-14,2,Provfiskad ,Mört,1,"0,305","0,241","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",19 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-07-25,2,Provfiskad ,Abborre,34,"3,934","4,481","17,00",natt,1,översiktsnät,2,"60,42217","18,18763",11 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-07-25,2,Provfiskad ,Björkna,1,"0,186","0,191","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",11 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-07-25,2,Provfiskad ,Gärs,3,"0,090","0,085","1,50",natt,1,översiktsnät,2,"60,42217","18,18763",11 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-07-25,2,Provfiskad ,Mört,7,"1,549","1,457","3,50",natt,1,översiktsnät,2,"60,42217","18,18763",11 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-08-29,2,Provfiskad ,Abborre,41,"3,899","4,654","20,50",natt,1,översiktsnät,2,"60,42217","18,18763",25 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-08-29,2,Provfiskad ,Björkna,1,"0,019","0,019","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",25 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-08-29,2,Provfiskad ,Gädda,1,"0,142","0,124","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",25 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-08-29,2,Provfiskad ,Gärs,5,"0,107","0,117","2,50",natt,1,översiktsnät,2,"60,42217","18,18763",25 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-08-29,2,Provfiskad ,Mört,26,"3,778","3,718","13,00",natt,1,översiktsnät,2,"60,42217","18,18763",25 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-09-26,2,Provfiskad ,Abborre,5,"0,548","0,706","2,50",natt,1,översiktsnät,2,"60,42217","18,18763",14 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-09-26,2,Provfiskad ,Gulål,1,"1,514","1,532","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",14 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-09-26,2,Provfiskad ,Gädda,1,"0,213","0,228","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",14 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-09-26,2,Provfiskad ,Gärs,2,"0,034","0,036","1,00",natt,1,översiktsnät,2,"60,42217","18,18763",14 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-09-26,2,Provfiskad ,Mört,1,"0,034","0,038","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",14 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-10-25,2,Provfiskad ,Abborre,15,"1,796","2,084","7,50",natt,1,översiktsnät,2,"60,42217","18,18763",13 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,JA,2006-10-25,2,Provfiskad ,Mört,6,"0,782","0,751","3,00",natt,1,översiktsnät,2,"60,42217","18,18763",13 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2006-11-29,2,Provfiskad ,Abborre,9,"1,229","1,429","4,50",natt,1,översiktsnät,2,"60,42217","18,18763",10 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2006-11-29,2,Provfiskad ,Björkna,2,"0,061","0,072","1,00",natt,1,översiktsnät,2,"60,42217","18,18763",10 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2006-11-29,2,Provfiskad ,Gärs,4,"0,149","0,159","2,00",natt,1,översiktsnät,2,"60,42217","18,18763",10 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2006-11-29,2,Provfiskad ,Mört,52,"3,149","3,265","26,00",natt,1,översiktsnät,2,"60,42217","18,18763",10 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2006-11-29,2,Provfiskad ,Sarv,2,"0,112","0,125","1,00",natt,1,översiktsnät,2,"60,42217","18,18763",10 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2006-12-19,2,Provfiskad ,Abborre,8,"1,263","1,406","4,00",natt,1,översiktsnät,2,"60,42217","18,18763",1 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2006-12-19,2,Provfiskad ,Gädda,2,"0,679","0,731","1,00",natt,1,översiktsnät,2,"60,42217","18,18763",1 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2006-12-19,2,Provfiskad ,Gärs,2,"0,076","0,075","1,00",natt,1,översiktsnät,2,"60,42217","18,18763",1 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2006-12-19,2,Provfiskad ,Mört,48,"2,992","3,102","24,00",natt,1,översiktsnät,2,"60,42217","18,18763",1 ålbulor
6702676,675482,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,1, -,NEJ,2006-12-19,2,Provfiskad ,Sarv,1,"0,046","0,056","0,50",natt,1,översiktsnät,2,"60,42217","18,18763",1 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,NEJ,2006-02-22,2,Provfiskad ,Gädda,2,"5,402","5,008","1,00",natt,1,översiktsnät,2,"60,42497","18,19308",
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,NEJ,2006-02-22,2,Provfiskad ,Mört,3,"0,452","0,463","1,50",natt,1,översiktsnät,2,"60,42497","18,19308",
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-03-07,2,Bifångst fågel ,Vigg,2,,,"1,00",natt,1,översiktsnät,2,"60,42497","18,19308","Temperaturmätare trasig vid läggning, temperatur saknas "
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-03-07,2,Provfiskad ,Gädda,2,"6,895","6,632","1,00",natt,1,översiktsnät,2,"60,42497","18,19308","Temperaturmätare trasig vid läggning, temperatur saknas "
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-03-07,2,Provfiskad ,Mört,23,"2,319","2,556","11,50",natt,1,översiktsnät,2,"60,42497","18,19308","Temperaturmätare trasig vid läggning, temperatur saknas "
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-03-21,2,Provfiskad ,Gulål,1,"0,392","0,426","0,50",natt,1,översiktsnät,2,"60,42497","18,19308",7 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-03-21,2,Provfiskad ,Gädda,1,"2,276","2,388","0,50",natt,1,översiktsnät,2,"60,42497","18,19308",7 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-03-21,2,Provfiskad ,Mört,10,"1,115","1,257","5,00",natt,1,översiktsnät,2,"60,42497","18,19308",7 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-04-06,2,Provfiskad ,Abborre,2,"0,285","0,368","1,00",natt,1,översiktsnät,2,"60,42497","18,19308",14 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-04-06,2,Provfiskad ,Gulål,1,"0,324","0,426","0,50",natt,1,översiktsnät,2,"60,42497","18,19308",14 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-04-06,2,Provfiskad ,Mört,5,"0,524","0,616","2,50",natt,1,översiktsnät,2,"60,42497","18,19308",14 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-04-19,2,Provfiskad ,Gädda,3,"7,128","7,798","1,50",natt,1,översiktsnät,2,"60,42497","18,19308",16 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-04-19,2,Provfiskad ,Gärs,2,"0,043","0,040","1,00",natt,1,översiktsnät,2,"60,42497","18,19308",16 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-04-19,2,Provfiskad ,Mört,15,"2,256","2,381","7,50",natt,1,översiktsnät,2,"60,42497","18,19308",16 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-05-03,2,Provfiskad ,Abborre,9,"1,347","1,681","4,50",natt,1,översiktsnät,2,"60,42497","18,19308",35 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-05-03,2,Provfiskad ,Mört,14,"1,471","1,497","7,00",natt,1,översiktsnät,2,"60,42497","18,19308",35 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-05-16,2,Provfiskad ,Abborre,10,"2,275","2,676","5,00",natt,1,översiktsnät,2,"60,42497","18,19308",42 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-05-16,2,Provfiskad ,Björkna,6,"1,374","1,274","3,00",natt,1,översiktsnät,2,"60,42497","18,19308",42 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-05-30,2,Provfiskad ,Abborre,24,"3,645","4,547","12,00",natt,1,översiktsnät,2,"60,42497","18,19308",30 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-05-30,2,Provfiskad ,Björkna,19,"3,611","3,447","9,50",natt,1,översiktsnät,2,"60,42497","18,19308",30 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-05-30,2,Provfiskad ,Mört,2,"0,044","0,043","1,00",natt,1,översiktsnät,2,"60,42497","18,19308",30 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-06-14,2,Provfiskad ,Abborre,6,"1,098","1,254","3,00",natt,1,översiktsnät,2,"60,42497","18,19308",39 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-06-14,2,Provfiskad ,Björkna,5,"1,387","1,441","2,50",natt,1,översiktsnät,2,"60,42497","18,19308",39 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-06-14,2,Provfiskad ,Gulål,1,"0,434","0,426","0,50",natt,1,översiktsnät,2,"60,42497","18,19308",39 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-07-25,2,Provfiskad ,Abborre,21,"2,298","2,611","10,50",natt,1,översiktsnät,2,"60,42497","18,19308",39 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-07-25,2,Provfiskad ,Gädda,1,"1,211","1,152","0,50",natt,1,översiktsnät,2,"60,42497","18,19308",39 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-08-29,2,Provfiskad ,Abborre,17,"1,519","1,791","8,50",natt,1,översiktsnät,2,"60,42497","18,19308",40 ålbulor
6703002,675767,Uppsala län,"Biotestsjön, Forsmark",Kontrollprogram kustöversiktsnät,Kustöversiktsnät  (17 22 25 33 50 mm) - djupnät,Biotestsjön,2, -,JA,2006-08-29,2,Provfiskad ,Gulål,1,"0,432","0,450","0,50",natt,1,översiktsnät,2,"60,42497","18,19308",40 ålbulor
